Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
type 2 diabetes;Biomedicine;2-s2.0-85130844423;2022;False;False;True;True
diagnostic test;Biomedicine;2-s2.0-85128011870;2022;False;False;True;True
discriminative model;STEM;2-s2.0-85124483136;2022;False;True;False;True
type 2 diabetes;Biomedicine;2-s2.0-85134585509;2022;False;True;False;True
e-health;STEM;2-s2.0-85124075709;2022;False;True;True;True
type 2 diabetes;Biomedicine;2-s2.0-85123800781;2022;False;False;False;False
oversampling and undersampling in data analysis;STEM;2-s2.0-85135221688;2022;False;False;True;True
oversampling and undersampling in data analysis;STEM;2-s2.0-85135132848;2022;False;False;True;True
e-health;STEM;2-s2.0-85134542451;2022;False;False;True;False
health personnel;Other;2-s2.0-85131217768;2022;False;False;True;True
e-health;STEM;2-s2.0-85129492713;2022;False;False;True;True
oversampling and undersampling in data analysis;STEM;2-s2.0-85128801306;2022;False;False;True;True
e-health;STEM;2-s2.0-85128526758;2022;False;False;True;True
health personnel;Other;2-s2.0-85126414333;2022;False;False;True;False
type 2 diabetes;Biomedicine;2-s2.0-84867298235;2012;True;True;False;True
diagnostic test;Biomedicine;2-s2.0-85031709378;2017;True;True;False;False
medical imaging;Biomedicine;2-s2.0-85021804754;2017;True;True;False;False
receiver operating characteristic;STEM;2-s2.0-85029491871;2017;True;False;True;True
diagnostic test;Biomedicine;2-s2.0-85014363751;2017;True;False;True;True
diagnostic test;Biomedicine;2-s2.0-84983049809;2016;True;False;True;True
oversampling and undersampling in data analysis;STEM;2-s2.0-85083367637;2019;True;True;False;False
health personnel;Other;2-s2.0-85058467478;2018;False;False;True;True
Hybrid neural network;STEM;2-s2.0-85072769146;2019;False;True;True;True
medical imaging;Biomedicine;2-s2.0-85063450329;2019;False;True;False;False
diagnostic test;Biomedicine;2-s2.0-85069651941;2019;False;False;True;True
health personnel;Other;2-s2.0-85064116610;2019;False;False;False;False
oversampling and undersampling in data analysis;STEM;2-s2.0-85082675101;2019;False;True;False;False
Hybrid neural network;STEM;2-s2.0-85092550839;2020;False;False;False;True
Hybrid neural network;STEM;2-s2.0-85115191579;2022;False;True;False;False
Hybrid neural network;STEM;2-s2.0-85047449643;2018;True;True;True;True
protein;Biomedicine;2-s2.0-85129892041;2022;False;False;True;True
health care;Other;2-s2.0-85045092852;2018;True;True;True;True
biological life cycle;Biomedicine;2-s2.0-70449562696;2009;False;False;False;False
clinical significance;Biomedicine;2-s2.0-85066874539;2019;False;False;False;True
protein;Biomedicine;2-s2.0-85093850734;2020;True;False;True;True
biological life cycle;Biomedicine;2-s2.0-85078697900;2020;True;False;False;True
protein;Biomedicine;2-s2.0-85078836967;2020;True;False;True;False
biological life cycle;Biomedicine;2-s2.0-85087967317;2020;True;True;False;False
clinical significance;Biomedicine;2-s2.0-85088351886;2020;False;False;True;True
biological life cycle;Biomedicine;2-s2.0-85091302180;2020;False;True;False;False
clinical significance;Biomedicine;2-s2.0-85117915677;2021;False;False;True;True
health care;Other;2-s2.0-85103396248;2021;False;True;True;True
protein;Biomedicine;2-s2.0-85101025915;2021;False;True;True;True
clinical significance;Biomedicine;2-s2.0-85102990132;2021;False;False;False;False
biological life cycle;Biomedicine;2-s2.0-85107605030;2021;False;True;True;True
biological life cycle;Biomedicine;2-s2.0-85101798499;2021;False;True;False;True
health care;Other;2-s2.0-85121900102;2021;False;False;False;False
generative adversarial network;STEM;2-s2.0-85112864588;2021;False;False;True;False
protein;Biomedicine;2-s2.0-85115050412;2021;False;False;False;True
clinical significance;Biomedicine;2-s2.0-85115018842;2021;False;False;True;True
biological life cycle;Biomedicine;2-s2.0-85119447160;2021;False;True;False;False
health care;Other;2-s2.0-85128653994;2022;False;False;True;True
biological life cycle;Biomedicine;2-s2.0-85116898056;2022;False;True;False;True
generative adversarial network;STEM;2-s2.0-85137403765;2022;False;False;True;False
clinical significance;Biomedicine;2-s2.0-85130731854;2022;False;True;False;True
protein;Biomedicine;2-s2.0-85123800781;2022;False;False;False;False
health care;Other;2-s2.0-85133754428;2022;False;False;True;True
health care;Other;2-s2.0-85124233695;2022;False;True;True;True
clinical significance;Biomedicine;2-s2.0-84983349020;2016;True;True;True;False
protein;Biomedicine;2-s2.0-77950680873;2010;True;True;True;True
biological life cycle;Biomedicine;2-s2.0-85074296526;2019;False;True;False;False
protein;Biomedicine;2-s2.0-85048245704;2018;False;True;False;True
protein;Biomedicine;2-s2.0-85068121272;2020;False;True;False;True
protein;Biomedicine;2-s2.0-85098664554;2021;False;False;False;False
generative adversarial network;STEM;2-s2.0-85128210628;2022;False;False;True;True
clinical significance;Biomedicine;2-s2.0-85124841570;2022;False;True;False;True
clinical significance;Biomedicine;2-s2.0-85115191579;2022;False;True;False;False
feature engineering;STEM;2-s2.0-85087655069;2020;True;True;False;True
artificial intelligence;STEM;2-s2.0-85088810709;2020;True;False;True;False
feature engineering;STEM;2-s2.0-85069850273;2020;True;True;False;True
artificial intelligence;STEM;2-s2.0-85097746578;2020;True;False;True;True
feature engineering;STEM;2-s2.0-85088652312;2020;True;True;True;True
artificial intelligence;STEM;2-s2.0-85088458006;2020;False;False;False;False
artificial intelligence;STEM;2-s2.0-85084075469;2020;False;True;False;True
feature engineering;STEM;2-s2.0-85085274118;2020;False;True;False;True
feature engineering;STEM;2-s2.0-85110619385;2021;False;False;True;False
feature engineering;STEM;2-s2.0-85109413903;2021;False;True;True;True
artificial intelligence;STEM;2-s2.0-85117257996;2021;False;True;True;False
prediction;STEM;2-s2.0-85110707849;2021;False;True;True;True
artificial intelligence;STEM;2-s2.0-85124028086;2021;False;True;False;False
real-time;STEM;2-s2.0-85107358485;2021;False;True;False;False
prediction;STEM;2-s2.0-85122384647;2021;False;True;False;True
DNA sequence;Biomedicine;2-s2.0-85122384647;2021;False;True;False;True
prediction;STEM;2-s2.0-85127981220;2021;False;True;False;False
biomedical engineering;STEM;2-s2.0-85113461062;2021;False;True;False;False
symptom;Biomedicine;2-s2.0-85107238380;2021;False;False;True;False
management;Other;2-s2.0-85105554508;2021;False;True;False;False
linear regression;STEM;2-s2.0-85125363693;2021;False;False;False;False
prediction;STEM;2-s2.0-85125308624;2021;False;True;False;False
DNA sequence;Biomedicine;2-s2.0-85124960939;2021;False;False;False;False
artificial intelligence;STEM;2-s2.0-85124713209;2022;False;True;True;True
feature engineering;STEM;2-s2.0-85126562176;2022;False;True;True;True
artificial intelligence;STEM;2-s2.0-85106300007;2022;False;True;False;True
artificial intelligence;STEM;2-s2.0-85136116618;2022;False;True;True;True
artificial intelligence;STEM;2-s2.0-85135774800;2022;False;False;False;False
feature engineering;STEM;2-s2.0-85132344407;2022;False;True;True;True
real-time;STEM;2-s2.0-85061441669;2018;False;True;False;False
infectious disease;Biomedicine;2-s2.0-85088226654;2020;True;True;True;True
infectious disease;Biomedicine;2-s2.0-85093947069;2020;True;True;True;True
real-time;STEM;2-s2.0-85079431895;2020;True;True;False;True
protein structure;Biomedicine;2-s2.0-85078836967;2020;True;False;True;False
Interleukin 6;Biomedicine;2-s2.0-85088655571;2020;True;False;True;True
antiviral agent;Biomedicine;2-s2.0-85088655571;2020;True;False;True;True
damage;Other;2-s2.0-85089704355;2020;True;True;False;True
ants;Biomedicine;2-s2.0-85091042749;2020;True;False;True;True
health care;Other;2-s2.0-85085909628;2020;True;False;True;True
biomedical engineering;STEM;2-s2.0-85084721758;2020;True;False;False;False
treatment;Biomedicine;2-s2.0-85089017707;2020;True;False;False;True
topology;STEM;2-s2.0-85081135693;2020;True;True;True;True
electronic health records;STEM;2-s2.0-85097438509;2020;True;True;True;True
population;Social sciences;2-s2.0-85086706974;2020;True;False;True;True
receiver operating characteristic;STEM;2-s2.0-85086722836;2020;True;True;False;True
linear regression;STEM;2-s2.0-85086722836;2020;True;True;False;True
volume;STEM;2-s2.0-85091235764;2020;True;True;False;True
topology;STEM;2-s2.0-85102847950;2020;True;True;True;True
electronic health records;STEM;2-s2.0-85090287012;2020;True;True;False;False
antiviral agent;Biomedicine;2-s2.0-85085147905;2020;True;False;True;True
Interleukin 6;Biomedicine;2-s2.0-85088794500;2020;True;False;True;True
DNA sequence;Biomedicine;2-s2.0-85083071567;2020;False;False;True;True
Interleukin 6;Biomedicine;2-s2.0-85083832390;2020;False;False;True;True
Interleukin 6;Biomedicine;2-s2.0-85098590842;2020;False;False;True;True
treatment;Biomedicine;2-s2.0-85088268157;2020;False;False;False;True
population;Social sciences;2-s2.0-85106412710;2020;False;True;True;True
damage;Other;2-s2.0-85083577693;2020;False;True;False;False
linear regression;STEM;2-s2.0-85083307491;2020;False;True;False;True
symptom;Biomedicine;2-s2.0-85079359493;2020;False;False;True;True
Interleukin 6;Biomedicine;2-s2.0-85089491588;2020;False;False;True;True
topology;STEM;2-s2.0-85091309988;2020;False;True;True;True
topology;STEM;2-s2.0-85092704087;2020;False;True;True;False
health care;Other;2-s2.0-85085969775;2020;False;True;True;False
topology;STEM;2-s2.0-85092900945;2020;False;True;True;False
data mining;STEM;2-s2.0-85085274118;2020;False;True;False;True
deep belief network;STEM;2-s2.0-85089254448;2020;False;True;False;True
DNA sequence;Biomedicine;2-s2.0-85091197066;2020;False;True;False;True
damage;Other;2-s2.0-85100597870;2020;False;False;False;False
biomedical engineering;STEM;2-s2.0-85088812105;2020;False;False;True;False
ants;Biomedicine;2-s2.0-85082996450;2020;False;False;True;False
health care;Other;2-s2.0-85117943995;2020;False;False;True;True
health survey;Other;2-s2.0-85097332472;2020;False;False;False;False
data mining;STEM;2-s2.0-85085167411;2020;False;True;False;False
DNA sequence;Biomedicine;2-s2.0-85108179646;2021;True;False;True;True
deep belief network;STEM;2-s2.0-85106566014;2021;True;True;True;False
damage;Other;2-s2.0-85100435359;2021;True;False;True;False
linear regression;STEM;2-s2.0-85104989944;2021;True;False;True;False
animal model;Biomedicine;2-s2.0-85103089540;2021;True;True;True;True
population;Social sciences;2-s2.0-85120658576;2021;True;True;True;True
antiviral agent;Biomedicine;2-s2.0-85100362407;2021;True;False;True;True
damage;Other;2-s2.0-85098716699;2021;True;True;False;False
health care;Other;2-s2.0-85098847388;2021;True;True;True;True
receiver operating characteristic;STEM;2-s2.0-85094950439;2021;True;True;True;True
ants;Biomedicine;2-s2.0-85109417501;2021;True;True;True;False
topology;STEM;2-s2.0-85100778682;2021;True;True;False;True
animal model;Biomedicine;2-s2.0-85114136715;2021;True;True;True;True
infectious disease;Biomedicine;2-s2.0-85105988265;2021;True;True;True;True
protein structure;Biomedicine;2-s2.0-85107084930;2021;True;False;True;False
volume;STEM;2-s2.0-85118983289;2021;True;False;True;False
animal model;Biomedicine;2-s2.0-85110146360;2021;True;False;True;True
data extraction;STEM;2-s2.0-85098842973;2021;True;True;False;True
DNA sequence;Biomedicine;2-s2.0-85107772625;2021;False;False;True;True
DNA sequence;Biomedicine;2-s2.0-85111604788;2021;False;False;True;True
animal model;Biomedicine;2-s2.0-85099294966;2021;False;True;False;True
mobile communication system;STEM;2-s2.0-85111860579;2021;False;False;True;True
evaluation;Other;2-s2.0-85114623329;2021;False;False;True;True
infectious disease;Biomedicine;2-s2.0-85107420779;2021;False;True;True;False
animal model;Biomedicine;2-s2.0-85088109803;2021;False;False;True;True
antiviral agent;Biomedicine;2-s2.0-85102738659;2021;False;False;True;False
infectious disease;Biomedicine;2-s2.0-85104822788;2021;False;True;True;True
treatment;Biomedicine;2-s2.0-85120325446;2021;False;True;True;True
mobile communication system;STEM;2-s2.0-85115182579;2021;False;False;True;False
evaluation;Other;2-s2.0-85100647550;2021;False;True;True;True
topology;STEM;2-s2.0-85106344275;2021;False;True;True;True
Interleukin 6;Biomedicine;2-s2.0-85105782400;2021;False;False;True;False
topology;STEM;2-s2.0-85112714258;2021;False;True;False;False
linear regression;STEM;2-s2.0-85097763055;2021;False;False;True;True
feature engineering;STEM;2-s2.0-85107949180;2021;False;True;False;True
receiver operating characteristic;STEM;2-s2.0-85109064887;2021;False;False;True;True
data extraction;STEM;2-s2.0-85104061817;2021;False;False;True;True
linear regression;STEM;2-s2.0-85095687646;2021;False;False;False;False
damage;Other;2-s2.0-85087352234;2021;False;True;False;True
health professional;Other;2-s2.0-85120450423;2021;False;False;True;True
Local binary patterns;STEM;2-s2.0-85116265092;2021;False;True;True;True
population;Social sciences;2-s2.0-85114399035;2021;False;False;True;True
volume;STEM;2-s2.0-85107381663;2021;False;True;True;False
infectious disease;Biomedicine;2-s2.0-85103842780;2021;False;True;False;False
antiviral agent;Biomedicine;2-s2.0-85122159722;2021;False;True;True;True
protein structure;Biomedicine;2-s2.0-85118569799;2021;False;True;True;True
symptom;Biomedicine;2-s2.0-85115964455;2021;False;False;False;False
symptom;Biomedicine;2-s2.0-85109974564;2021;False;False;True;True
health professional;Other;2-s2.0-85117334068;2021;False;True;True;True
protein structure;Biomedicine;2-s2.0-85115050412;2021;False;False;False;True
ants;Biomedicine;2-s2.0-85117289612;2021;False;False;True;True
Interleukin 6;Biomedicine;2-s2.0-85122654889;2021;False;True;True;False
receiver operating characteristic;STEM;2-s2.0-85114202801;2021;False;True;True;False
volume;STEM;2-s2.0-85108361126;2021;False;True;True;True
real-time;STEM;2-s2.0-85101761833;2021;False;True;True;False
damage;Other;2-s2.0-85106683723;2021;False;True;False;True
mobile communication system;STEM;2-s2.0-85104404205;2021;False;True;False;False
infectious disease;Biomedicine;2-s2.0-85103818541;2021;False;True;False;False
ants;Biomedicine;2-s2.0-85115400258;2021;False;False;False;False
home automation;STEM;2-s2.0-85120874124;2021;False;True;False;False
data extraction;STEM;2-s2.0-85102658100;2021;False;True;True;True
ants;Biomedicine;2-s2.0-85129216167;2021;False;False;False;True
health survey;Other;2-s2.0-85125362659;2021;False;False;False;False
electronic health records;STEM;2-s2.0-85125357530;2021;False;True;False;False
damage;Other;2-s2.0-85125308624;2021;False;True;False;False
antiviral agent;Biomedicine;2-s2.0-85124959032;2021;False;True;False;True
antiviral agent;Biomedicine;2-s2.0-85122528216;2021;False;False;True;True
ants;Biomedicine;2-s2.0-85121386220;2021;False;True;True;True
topology;STEM;2-s2.0-85116454320;2021;False;True;True;False
health professional;Other;2-s2.0-85111802815;2021;False;True;True;False
receiver operating characteristic;STEM;2-s2.0-85111403333;2021;False;False;False;False
data mining;STEM;2-s2.0-85103032723;2021;False;True;False;False
mobile communication system;STEM;2-s2.0-85091524369;2021;False;True;False;False
electronic health records;STEM;2-s2.0-85091524369;2021;False;True;False;False
mobile communication system;STEM;2-s2.0-85091499298;2021;False;True;False;False
mobile communication system;STEM;2-s2.0-85091484716;2021;False;True;False;False
coronavirus disease;Biomedicine;2-s2.0-85125307135;2022;True;True;True;True
linear regression;STEM;2-s2.0-85126417858;2022;False;True;True;True
volume;STEM;2-s2.0-85126570954;2022;False;False;False;True
