Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
noninvasive;medicine;2-s2.0-84996561821;2016;True;True;True;False
noninvasive;medicine;2-s2.0-85006741916;2016;True;True;False;False
medical education;education;2-s2.0-79958714444;2011;True;True;False;False
feature selection;computer science;2-s2.0-84891923396;2013;True;True;False;False
cancer staging;medicine;2-s2.0-85051670704;2018;True;True;False;True
polymerase chain reaction;biology;2-s2.0-84994877198;2016;True;False;True;True
predictive modelling;computer science;2-s2.0-84988815015;2016;True;False;True;False
predictive modelling;computer science;2-s2.0-84876036172;2012;True;True;False;False
text processing;computer science;2-s2.0-85065194700;2019;True;True;False;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85040594931;2017;True;True;False;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85048529266;2018;True;True;False;False
feature selection;computer science;2-s2.0-85051766734;2018;True;True;False;True
medical education;education;2-s2.0-85026795132;2017;True;True;False;True
noninvasive;medicine;2-s2.0-85050867903;2018;False;True;False;False
electrocardiogram;medicine;2-s2.0-85053865166;2018;False;True;False;False
statistics;mathematics and statistics;2-s2.0-85052626565;2018;False;True;False;True
feature selection;computer science;2-s2.0-84909606784;2014;False;True;False;False
Semantic Web;computer science;2-s2.0-85043504543;2018;False;False;True;True
text processing;computer science;2-s2.0-85041805727;2018;False;True;False;False
noninvasive;medicine;2-s2.0-85023161130;2017;False;True;False;False
comparison;other;2-s2.0-84952332793;2016;False;True;False;False
text processing;computer science;2-s2.0-84938061518;2015;False;True;False;False
statistics;mathematics and statistics;2-s2.0-80052604865;2011;False;False;True;True
text processing;computer science;2-s2.0-85072769146;2019;False;True;True;True
protein conformation;biology;2-s2.0-85076945885;2019;False;True;True;True
electrocardiogram;medicine;2-s2.0-85050017983;2018;False;True;False;False
medical education;education;2-s2.0-85074681889;2019;False;False;True;True
text processing;computer science;2-s2.0-85068346114;2019;False;True;False;False
chronic condition;medicine;2-s2.0-85065823405;2019;False;True;False;True
sensitivity analysis;mathematics and statistics;2-s2.0-85056846184;2018;False;False;True;True
noninvasive;medicine;2-s2.0-85062905238;2018;False;True;False;False
predictive modelling;computer science;2-s2.0-85043481702;2018;False;True;True;True
infectious disease;medicine;2-s2.0-85026757173;2017;False;False;False;False
infectious disease;medicine;2-s2.0-85083293289;2019;False;True;False;False
Semantic Web;computer science;2-s2.0-85051273487;2018;False;True;True;False
medical education;education;2-s2.0-85075420054;2019;False;False;True;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85052335395;2018;False;True;False;True
noninvasive;medicine;2-s2.0-85015767803;2017;False;True;False;False
computer-aided diagnosis;computer science;2-s2.0-85019243929;2017;False;True;True;False
text processing;computer science;2-s2.0-84966526557;2016;False;False;True;False
protein conformation;biology;2-s2.0-84963516028;2016;False;True;True;True
motion compensation;computer science;2-s2.0-84941101163;2015;False;True;False;False
medical education;education;2-s2.0-84964940639;2015;False;True;False;False
electrocardiogram;medicine;2-s2.0-85117540533;2019;False;True;False;False
comparison;other;2-s2.0-85073888554;2019;False;True;False;False
text processing;computer science;2-s2.0-85070605647;2019;False;False;False;False
statistics;mathematics and statistics;2-s2.0-85053305323;2018;False;False;False;True
chronic condition;medicine;2-s2.0-85039957157;2017;False;True;False;False
feature selection;computer science;2-s2.0-84994545593;2017;False;True;False;False
motion compensation;computer science;2-s2.0-84966524827;2016;False;True;False;False
text processing;computer science;2-s2.0-84973868613;2016;False;True;False;False
predictive modelling;computer science;2-s2.0-85081587691;2019;False;True;False;False
motion compensation;computer science;2-s2.0-85068118271;2019;False;False;False;False
text processing;computer science;2-s2.0-85051142871;2018;False;True;False;False
text processing;computer science;2-s2.0-85048558271;2018;False;False;False;False
text processing;computer science;2-s2.0-84981266337;2016;False;True;False;False
electrocardiogram;medicine;2-s2.0-84936771238;2015;False;True;False;True
heart disease;medicine;2-s2.0-85099271808;2020;True;False;True;False
adverse effect;medicine;2-s2.0-85083071567;2020;False;False;True;True
accuracy;mathematics and statistics;2-s2.0-85086905717;2020;False;False;True;True
adverse effect;medicine;2-s2.0-85098590842;2020;False;False;True;True
adverse effect;medicine;2-s2.0-85115018842;2021;False;False;True;True
adverse effect;medicine;2-s2.0-85096446079;2021;False;True;False;False
adverse effect;medicine;2-s2.0-85111063944;2021;False;True;False;True
adverse effect;medicine;2-s2.0-85130226061;2022;False;True;True;True
adverse effect;medicine;2-s2.0-85120378146;2022;False;False;False;True
adverse effect;medicine;2-s2.0-85125214165;2022;False;False;True;True
adverse effect;medicine;2-s2.0-85129362588;2022;False;True;True;True
adverse effect;medicine;2-s2.0-85124189177;2022;False;False;False;True
adverse effect;medicine;2-s2.0-85124507498;2022;False;True;True;True
adverse effect;medicine;2-s2.0-85130731854;2022;False;True;False;True
adverse effect;medicine;2-s2.0-85131771625;2022;False;False;True;True
adverse effect;medicine;2-s2.0-85137907412;2022;False;False;True;True
adverse effect;medicine;2-s2.0-84942935430;2015;True;False;True;True
adverse effect;medicine;2-s2.0-85064240222;2019;True;True;True;True
adverse effect;medicine;2-s2.0-85070764628;2019;True;True;True;False
support vector machine;computer science;2-s2.0-85082776918;2020;True;True;True;True
predictive modelling;computer science;2-s2.0-85096456805;2020;True;False;True;True
predictive modelling;computer science;2-s2.0-85096874471;2020;False;False;True;True
infectious disease;medicine;2-s2.0-85084584462;2020;False;False;True;True
comparison;other;2-s2.0-85091231144;2020;False;True;False;False
comparison;other;2-s2.0-85097285450;2020;False;False;False;True
predictive modelling;computer science;2-s2.0-85100415121;2021;False;False;True;True
computer-aided diagnosis;computer science;2-s2.0-85105861117;2021;False;True;False;True
comparison;other;2-s2.0-85105381153;2021;False;True;False;False
drug design;medicine;2-s2.0-85112016326;2021;False;True;False;False
computer-aided diagnosis;computer science;2-s2.0-85102622610;2021;False;True;False;False
infectious disease;medicine;2-s2.0-85123681365;2022;False;False;True;False
predictive modelling;computer science;2-s2.0-85135763371;2022;False;True;False;False
support vector machine;computer science;2-s2.0-85115148561;2022;False;True;False;False
predictive modelling;computer science;2-s2.0-85018181391;2017;True;False;True;True
support vector machine;computer science;2-s2.0-78049525526;2010;True;False;False;True
classification;computer science;2-s2.0-85074211102;2019;True;True;True;True
artificial intelligence;computer science;2-s2.0-85082171873;2020;True;True;False;True
random forest;computer science;2-s2.0-85083979185;2020;True;True;True;True
ensemble learning;computer science;2-s2.0-85088267988;2020;True;False;True;True
image reconstruction;computer science;2-s2.0-85087398395;2020;False;False;True;True
image reconstruction;computer science;2-s2.0-85096577666;2020;False;True;False;True
multilayer perceptron;computer science;2-s2.0-85083279156;2020;False;False;False;True
ensemble learning;computer science;2-s2.0-85101175333;2020;False;False;False;False
ensemble learning;computer science;2-s2.0-85097285450;2020;False;False;False;True
artificial intelligence;computer science;2-s2.0-85062923366;2020;False;False;True;False
image reconstruction;computer science;2-s2.0-85113614155;2021;True;False;True;False
artificial intelligence;computer science;2-s2.0-85119098049;2021;False;True;False;False
multiple sclerosis;medicine;2-s2.0-85107912293;2021;False;True;True;True
environment;environment;2-s2.0-85118143874;2021;False;True;True;True
ensemble learning;computer science;2-s2.0-85127658808;2021;False;False;True;False
artificial intelligence;computer science;2-s2.0-85115174333;2021;False;False;False;False
artificial intelligence;computer science;2-s2.0-85104727505;2021;False;True;False;False
artificial intelligence;computer science;2-s2.0-85128349689;2022;False;True;True;True
ensemble learning;computer science;2-s2.0-85112646114;2022;False;False;False;False
artificial intelligence;computer science;2-s2.0-85124037473;2022;False;True;True;True
principal component analysis;computer science;2-s2.0-85127113870;2022;False;False;True;True
multilayer perceptron;computer science;2-s2.0-85124287851;2022;False;False;True;True
multilayer perceptron;computer science;2-s2.0-85122747133;2022;False;True;True;True
random forest;computer science;2-s2.0-85135075691;2022;False;False;False;False
multilayer perceptron;computer science;2-s2.0-85134297279;2022;False;True;False;False
multiple sclerosis;medicine;2-s2.0-85058214278;2019;True;True;True;True
ensemble learning;computer science;2-s2.0-84872352584;2013;True;False;False;True
multiple sclerosis;medicine;2-s2.0-85034780618;2018;True;True;True;True
multiple sclerosis;medicine;2-s2.0-85062731462;2019;True;True;True;True
expert system;computer science;2-s2.0-84907111954;1993;False;True;False;True
multilayer perceptron;computer science;2-s2.0-85087633102;2019;False;True;False;False
mass spectrometry;chemistry;2-s2.0-85065128651;2019;False;True;True;True
artificial intelligence;computer science;2-s2.0-85063032534;2019;False;True;False;False
principal component analysis;computer science;2-s2.0-84964056735;2016;False;True;False;False
expert system;computer science;2-s2.0-77953150514;2010;False;True;False;False
image reconstruction;computer science;2-s2.0-85088622312;2020;True;True;True;True
expert system;computer science;2-s2.0-85069850273;2020;True;True;False;True
random forest;computer science;2-s2.0-85073818817;2020;True;True;False;True
multiple sclerosis;medicine;2-s2.0-85097766998;2020;True;True;True;True
multiple sclerosis;medicine;2-s2.0-85088162708;2020;True;True;False;True
multilayer perceptron;computer science;2-s2.0-85089814880;2020;False;True;False;True
image reconstruction;computer science;2-s2.0-85082972566;2020;False;True;True;True
random forest;computer science;2-s2.0-85083552173;2020;False;True;False;False
expert system;computer science;2-s2.0-85097264478;2020;False;True;True;True
mass spectrometry;chemistry;2-s2.0-85084406864;2020;False;False;True;True
image reconstruction;computer science;2-s2.0-85084287220;2020;False;False;True;False
mass spectrometry;chemistry;2-s2.0-85098590842;2020;False;False;True;True
environment;environment;2-s2.0-85091636500;2020;False;False;False;True
mass spectrometry;chemistry;2-s2.0-85080130143;2020;False;True;False;True
multilayer perceptron;computer science;2-s2.0-85094915466;2020;False;True;True;False
computer-aided diagnosis;computer science;2-s2.0-85087546221;2020;False;True;False;False
image reconstruction;computer science;2-s2.0-85094170239;2020;False;True;False;False
image reconstruction;computer science;2-s2.0-85126683507;2020;False;True;True;True
expert system;computer science;2-s2.0-85102516794;2020;False;True;False;False
random forest;computer science;2-s2.0-85090241955;2020;False;False;False;True
image reconstruction;computer science;2-s2.0-85081234036;2020;False;True;True;True
multilayer perceptron;computer science;2-s2.0-85109402269;2021;True;False;True;True
computer-aided diagnosis;computer science;2-s2.0-85111578483;2021;True;True;True;True
multilayer perceptron;computer science;2-s2.0-85103775829;2021;True;True;True;False
multilayer perceptron;computer science;2-s2.0-85100125842;2021;True;True;False;True
image reconstruction;computer science;2-s2.0-85109708220;2021;True;True;True;True
mass spectrometry;chemistry;2-s2.0-85103608374;2021;True;False;True;True
multilayer perceptron;computer science;2-s2.0-85100171320;2021;False;True;False;True
expert system;computer science;2-s2.0-85102491324;2021;False;True;True;True
multilayer perceptron;computer science;2-s2.0-85103372300;2021;False;False;True;True
multiple sclerosis;medicine;2-s2.0-85117584569;2021;False;True;True;False
environment;environment;2-s2.0-85103945917;2021;False;False;True;True
mass spectrometry;chemistry;2-s2.0-85098704554;2021;False;False;True;True
principal component analysis;computer science;2-s2.0-85098704554;2021;False;False;True;True
multilayer perceptron;computer science;2-s2.0-85101876492;2021;False;False;True;True
environment;environment;2-s2.0-85117343320;2021;False;False;True;True
mass spectrometry;chemistry;2-s2.0-85109048925;2021;False;False;True;True
mass spectrometry;chemistry;2-s2.0-85092612358;2021;False;False;True;False
environment;environment;2-s2.0-85115979702;2021;False;False;True;False
principal component analysis;computer science;2-s2.0-85117120322;2021;False;True;False;True
